Source,Number of sources,Variable,Task,Ethnicity,Age ,Age_sign1,Age_value1,Age_sign2,Age_value2,Unit,Sex,Education,Socioeconomic status,Sign_1,Cut_off_value_1,Sign_2,Cut_off_value_2,Unit,Interpretation 1,Interpretation 2,Comments
https://medlineplus.gov/magazine/issues/winter11/articles/winter11pg12.html,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,19 - 50 years,>=,19,<=,50,years,Female,NA,NA,=,1000,NA,NA,mg/day,Recommended amount,NA,For pregnant/lactating women only
https://medlineplus.gov/magazine/issues/winter11/articles/winter11pg12.html,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,51 - 70 years,>=,51,<=,70,years,Female,NA,NA,=,1200,NA,NA,mg/day,Recommended amount,NA,NA
https://medlineplus.gov/magazine/issues/winter11/articles/winter11pg12.html,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,51 - 70 years,>=,51,<=,70,years,Male,NA,NA,=,1000,NA,NA,mg/day,Recommended amount,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,19 - 50 years,>=,19,<=,50,years,Female,NA,NA,=,1000,NA,NA,mg/day,Recommended amount,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,>= 51 years,>=,51,NA,NA,years,Female,NA,NA,=,1200,NA,NA,mg/day,Recommended amount,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,19 - 50 years,>=,19,<=,50,years,Male,NA,NA,=,1000,NA,NA,mg/day,Recommended amount,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,51 - 70 years,>=,51,<=,70,years,Male,NA,NA,=,1000,NA,NA,mg/day,Recommended amount,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,>= 71 years,>=,71,NA,NA,years,Male,NA,NA,=,1200,NA,NA,mg/day,Recommended amount,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,19 - 50 years,>=,19,<=,50,years,Female,NA,NA,<=,2500,NA,NA,mg/day,Upper limit,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,>= 51 years,>=,51,NA,NA,years,Female,NA,NA,<=,2000,NA,NA,mg/day,Upper limit,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,19 - 50 years,>=,19,<=,50,years,Male,NA,NA,<=,2500,NA,NA,mg/day,Upper limit,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,51 - 70 years,>=,51,<=,70,years,Male,NA,NA,<=,2000,NA,NA,mg/day,Upper limit,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/in-depth/calcium-supplements/art-20047097,2,Predicted intake of calcium (mg) per day,NHANES Dietary Screener Questionnaire - DSQ,NA,>= 71 years,>=,71,NA,NA,years,Male,NA,NA,<=,2000,NA,NA,mg/day,Upper limit,NA,NA
https://www.nhlbi.nih.gov/health/health-topics/topics/hbp; http://www.mayoclinic.org/tests-procedures/blood-pressure-test/basics/results/prc-20020082; https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=85&ContentID=P00866,3,Systolic Blood Pressure,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,<,120,NA,NA,mmHg,Normal,NA,NA
"https://www.nhlbi.nih.gov/health/health-topics/topics/hbp; http://www.mayoclinic.org/tests-procedures/blood-pressure-test/basics/results/prc-20020082; http://www.hopkinsmedicine.org/healthlibrary/conditions/cardiovascular_diseases/vital_signs_body_temperature_pulse_rate_respiration_rate_blood_pressure_85,P00866/",3,Systolic Blood Pressure,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,>=,120,<=,139,mmHg,Prehypertension,NA,NA
https://www.nhlbi.nih.gov/health/health-topics/topics/hbp; http://www.mayoclinic.org/tests-procedures/blood-pressure-test/basics/results/prc-20020082; https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=85&ContentID=P00866,3,Systolic Blood Pressure,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,>=,140,<=,159,mmHg,Stage 1 Hypertension,NA,NA
https://www.nhlbi.nih.gov/health/health-topics/topics/hbp; http://www.mayoclinic.org/tests-procedures/blood-pressure-test/basics/results/prc-20020082; https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=85&ContentID=P00866,3,Systolic Blood Pressure,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,>=,160,NA,NA,mmHg,Stage 2 Hypertension,NA,NA
http://jamanetwork.com/journals/jama/fullarticle/1791497,3,Systolic Blood Pressure,Vital Signs,NA,>= 60 years,>=,60,NA,NA,years,NA,NA,NA,>,150,NA,NA,mmHg,Initiate pharmacologic treatment to lower blood pressure,NA,NA
http://jamanetwork.com/journals/jama/fullarticle/1791497,3,Systolic Blood Pressure,Vital Signs,NA,30 - 59 years,>=,30,<=,59,years,NA,NA,NA,>=,140,NA,NA,mmHg,Initiate pharmacologic treatment to lower blood pressure,NA,NA
http://www.mayoclinic.org/tests-procedures/blood-pressure-test/basics/results/prc-20020082,4,Diastolic Blood Pressure,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,<,60,NA,NA,mmHg,Hypotension,NA,NA
https://www.nhlbi.nih.gov/health/health-topics/topics/hbp; http://www.mayoclinic.org/tests-procedures/blood-pressure-test/basics/results/prc-20020082; https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=85&ContentID=P00866,4,Diastolic Blood Pressure,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,<=,80,NA,NA,mmHg,Normal,NA,NA
https://www.nhlbi.nih.gov/health/health-topics/topics/hbp; http://www.mayoclinic.org/tests-procedures/blood-pressure-test/basics/results/prc-20020082; https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=85&ContentID=P00866,4,Diastolic Blood Pressure,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,>=,80,<=,89,mmHg,Prehypertension,NA,NA
https://www.nhlbi.nih.gov/health/health-topics/topics/hbp; http://www.mayoclinic.org/tests-procedures/blood-pressure-test/basics/results/prc-20020082; https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=85&ContentID=P00866,4,Diastolic Blood Pressure,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,>=,90,<=,99,mmHg,Stage 1 Hypertension,NA,NA
https://www.nhlbi.nih.gov/health/health-topics/topics/hbp; http://www.mayoclinic.org/tests-procedures/blood-pressure-test/basics/results/prc-20020082; https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=85&ContentID=P00866,4,Diastolic Blood Pressure,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,>=,100,NA,NA,mmHg,Stage 2 Hypertension,NA,NA
http://jamanetwork.com/journals/jama/fullarticle/1791497,4,Diastolic Blood Pressure,Vital Signs,NA,>= 60 years,>=,60,NA,NA,years,NA,NA,NA,>,90,NA,NA,mmHg,Initiate pharmacologic treatment to lower blood pressure,NA,NA
http://jamanetwork.com/journals/jama/fullarticle/1791497,4,Diastolic Blood Pressure,Vital Signs,NA,30 - 59 years,>=,30,<=,59,years,NA,NA,NA,>=,90,NA,NA,mmHg,Initiate pharmacologic treatment to lower blood pressure,NA,NA
http://www.heart.org/HEARTORG/HealthyLiving/PhysicalActivity/FitnessBasics/Target-Heart-Rates_UCM_434341_Article.jsp#.WSap5GiGPIV,4,Heart Rate,Vital Signs,NA,> 10 years,>,10,NA,NA,years,NA,NA,NA,>=,40,<=,60,beats/minute,Average resting heart rate of well trained athletes,NA,NA
"http://www.heart.org/HEARTORG/HealthyLiving/PhysicalActivity/FitnessBasics/Target-Heart-Rates_UCM_434341_Article.jsp#.WSap5GiGPIV; http://www.mayoclinic.org/healthy-lifestyle/fitness/expert-answers/heart-rate/faq-20057979; http://www.hopkinsmedicine.org/healthlibrary/conditions/cardiovascular_diseases/vital_signs_body_temperature_pulse_rate_respiration_rate_blood_pressure_85,P00866/; https://www.urmc.rochester.edu/encyclopedia/content.aspx?ContentTypeID=85&ContentID=P00866",4,Heart Rate,Vital Signs,NA,> 10 years,>,10,NA,NA,years,NA,NA,NA,>=,60,<=,100,beats/minute,Normal,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/fitness/expert-answers/heart-rate/faq-20057979,4,Heart Rate,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,>,100,NA,NA,beats/minute,Tachycardia when consistent,NA,NA
http://www.mayoclinic.org/healthy-lifestyle/fitness/expert-answers/heart-rate/faq-20057979,4,Heart Rate,Vital Signs,NA,Adults,NA,Adults,NA,NA,NA,NA,NA,NA,<,60,NA,NA,beats/minute,Bradycardia,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,18 - 25 years,>=,18,<=,25,years,Female,NA,NA,>=,54,<=,60,beats/minute,Athletic,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,26 - 35 years,>=,26,<=,35,years,Female,NA,NA,>=,54,<=,59,beats/minute,Athletic,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,36 - 45 years,>=,36,<=,45,years,Female,NA,NA,>=,54,<=,59,beats/minute,Athletic,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,46 - 55 years,>=,46,<=,55,years,Female,NA,NA,>=,54,<=,60,beats/minute,Athletic,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,56 - 65 years,>=,56,<=,65,years,Female,NA,NA,>=,54,<=,59,beats/minute,Athletic,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,> 65 years,>,65,NA,NA,years,Female,NA,NA,>=,54,<=,59,beats/minute,Athletic,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,18 - 25 years,>=,18,<=,25,years,Female,NA,NA,>=,61,<=,65,beats/minute,Excellent,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,26 - 35 years,>=,26,<=,35,years,Female,NA,NA,>=,60,<=,64,beats/minute,Excellent,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,36 - 45 years,>=,36,<=,45,years,Female,NA,NA,>=,60,<=,64,beats/minute,Excellent,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,46 - 55 years,>=,46,<=,55,years,Female,NA,NA,>=,61,<=,65,beats/minute,Excellent,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,56 - 65 years,>=,56,<=,65,years,Female,NA,NA,>=,60,<=,64,beats/minute,Excellent,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,> 65 years,>,65,NA,NA,years,Female,NA,NA,>=,60,<=,64,beats/minute,Excellent,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,18 - 25 years,>=,18,<=,25,years,Female,NA,NA,>=,66,<=,69,beats/minute,Good,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,26 - 35 years,>=,26,<=,35,years,Female,NA,NA,>=,65,<=,68,beats/minute,Good,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,36 - 45 years,>=,36,<=,45,years,Female,NA,NA,>=,65,<=,69,beats/minute,Good,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,46 - 55 years,>=,46,<=,55,years,Female,NA,NA,>=,66,<=,69,beats/minute,Good,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,56 - 65 years,>=,56,<=,65,years,Female,NA,NA,>=,65,<=,68,beats/minute,Good,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,> 65 years,>,65,NA,NA,years,Female,NA,NA,>=,65,<=,68,beats/minute,Good,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,18 - 25 years,>=,18,<=,25,years,Female,NA,NA,>=,70,<=,73,beats/minute,Above average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,26 - 35 years,>=,26,<=,35,years,Female,NA,NA,>=,69,<=,72,beats/minute,Above average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,36 - 45 years,>=,36,<=,45,years,Female,NA,NA,>=,70,<=,73,beats/minute,Above average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,46 - 55 years,>=,46,<=,55,years,Female,NA,NA,>=,70,<=,73,beats/minute,Above average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,56 - 65 years,>=,56,<=,65,years,Female,NA,NA,>=,69,<=,73,beats/minute,Above average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,> 65 years,>,65,NA,NA,years,Female,NA,NA,>=,69,<=,72,beats/minute,Above average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,18 - 25 years,>=,18,<=,25,years,Female,NA,NA,>=,74,<=,78,beats/minute,Average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,26 - 35 years,>=,26,<=,35,years,Female,NA,NA,>=,73,<=,76,beats/minute,Average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,36 - 45 years,>=,36,<=,45,years,Female,NA,NA,>=,74,<=,78,beats/minute,Average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,46 - 55 years,>=,46,<=,55,years,Female,NA,NA,>=,74,<=,77,beats/minute,Average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,56 - 65 years,>=,56,<=,65,years,Female,NA,NA,>=,74,<=,77,beats/minute,Average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,> 65 years,>,65,NA,NA,years,Female,NA,NA,>=,73,<=,76,beats/minute,Average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,18 - 25 years,>=,18,<=,25,years,Female,NA,NA,>=,79,<=,84,beats/minute,Below average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,26 - 35 years,>=,26,<=,35,years,Female,NA,NA,>=,77,<=,82,beats/minute,Below average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,36 - 45 years,>=,36,<=,45,years,Female,NA,NA,>=,79,<=,84,beats/minute,Below average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,46 - 55 years,>=,46,<=,55,years,Female,NA,NA,>=,78,<=,83,beats/minute,Below average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,56 - 65 years,>=,56,<=,65,years,Female,NA,NA,>=,78,<=,83,beats/minute,Below average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,> 65 years,>,65,NA,NA,years,Female,NA,NA,>=,77,<=,84,beats/minute,Below average,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,18 - 25 years,>=,18,<=,25,years,Female,NA,NA,>,85,NA,NA,beats/minute,Poor,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,26 - 35 years,>=,26,<=,35,years,Female,NA,NA,>,83,NA,NA,beats/minute,Poor,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,36 - 45 years,>=,36,<=,45,years,Female,NA,NA,>,85,NA,NA,beats/minute,Poor,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,46 - 55 years,>=,46,<=,55,years,Female,NA,NA,>,84,NA,NA,beats/minute,Poor,NA,NA
http://www.belmarrahealth.com/resting-heart-rate-chart-factors-influence-heart-rate-elderly/,4,Heart Rate,Vital Signs,NA,56 - 65 years,>=,56,<=,65,years,Female,NA,NA,>,84,NA,NA,beats/minute,Poor,NA,NA
